"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","order","chatType","question","chat_condition","questionFull","bfi44_extraversion","bfi44_agreeableness","bfi44_conscientiousness","bfi44_neuroticism","bfi44_openness","chat","quest","aff_score"
11566074,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",2,"Extrovert first","Extrovert","similar","alex_ext","I felt that <br>we are similar",0.625,31,29,33,39,"Extrovert","similar",-1
11566074,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",2,"Extrovert first","Introvert","similar","alex_ext","I felt that <br>we are similar",0.625,31,29,33,39,"Introvert","similar",-1
11566074,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",4,"Extrovert first","Extrovert","enjoy","alex_ext","I enjoyed our <br>conversation",0.625,31,29,33,39,"Extrovert","enjoy",1
11566074,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",4,"Extrovert first","Introvert","enjoy","alex_ext","I enjoyed our <br>conversation",0.625,31,29,33,39,"Introvert","enjoy",1
11566074,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",2,"Extrovert first","Extrovert","distant","alex_ext","I felt distant <br>from them",0.625,31,29,33,39,"Extrovert","distant",1
11566074,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",4,"Extrovert first","Introvert","distant","alex_ext","I felt distant <br>from them",0.625,31,29,33,39,"Introvert","distant",-1
11566074,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",2,"Extrovert first","Extrovert","understood","alex_ext","I felt that <br>they understood me",0.625,31,29,33,39,"Extrovert","understood",-1
11566074,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",2,"Extrovert first","Introvert","understood","alex_ext","I felt that <br>they understood me",0.625,31,29,33,39,"Introvert","understood",-1
11566074,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",4,"Extrovert first","Extrovert","different","alex_ext","I felt that they were <br>different from me",0.625,31,29,33,39,"Extrovert","different",-1
11566074,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",4,"Extrovert first","Introvert","different","alex_ext","I felt that they were <br>different from me",0.625,31,29,33,39,"Introvert","different",-1
11566074,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",2,"Extrovert first","Extrovert","chat-again","alex_ext","I would chat <br>with them again",0.625,31,29,33,39,"Extrovert","chat-again",-1
11566074,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",2,"Extrovert first","Introvert","chat-again","alex_ext","I would chat <br>with them again",0.625,31,29,33,39,"Introvert","chat-again",-1
11566081,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",4,"Extrovert first","Extrovert","similar","alex_ext","I felt that <br>we are similar",0.9375,29,31,20,36,"Extrovert","similar",1
11566081,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",5,"Extrovert first","Introvert","similar","alex_ext","I felt that <br>we are similar",0.9375,29,31,20,36,"Introvert","similar",2
11566081,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",5,"Extrovert first","Extrovert","enjoy","alex_ext","I enjoyed our <br>conversation",0.9375,29,31,20,36,"Extrovert","enjoy",2
11566081,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",5,"Extrovert first","Introvert","enjoy","alex_ext","I enjoyed our <br>conversation",0.9375,29,31,20,36,"Introvert","enjoy",2
11566081,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",2,"Extrovert first","Extrovert","distant","alex_ext","I felt distant <br>from them",0.9375,29,31,20,36,"Extrovert","distant",1
11566081,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",1,"Extrovert first","Introvert","distant","alex_ext","I felt distant <br>from them",0.9375,29,31,20,36,"Introvert","distant",2
11566081,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","alex_ext","I felt that <br>they understood me",0.9375,29,31,20,36,"Extrovert","understood",1
11566081,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","alex_ext","I felt that <br>they understood me",0.9375,29,31,20,36,"Introvert","understood",1
11566081,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",1,"Extrovert first","Extrovert","different","alex_ext","I felt that they were <br>different from me",0.9375,29,31,20,36,"Extrovert","different",2
11566081,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",1,"Extrovert first","Introvert","different","alex_ext","I felt that they were <br>different from me",0.9375,29,31,20,36,"Introvert","different",2
11566081,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",5,"Extrovert first","Extrovert","chat-again","alex_ext","I would chat <br>with them again",0.9375,29,31,20,36,"Extrovert","chat-again",2
11566081,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",5,"Extrovert first","Introvert","chat-again","alex_ext","I would chat <br>with them again",0.9375,29,31,20,36,"Introvert","chat-again",2
11566142,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",4,"Introvert first","Introvert","similar","pat_int","I felt that <br>we are similar",0.75,29,28,15,36,"Introvert","similar",1
11566142,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",1,"Introvert first","Extrovert","similar","pat_int","I felt that <br>we are similar",0.75,29,28,15,36,"Extrovert","similar",-2
11566142,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",4,"Introvert first","Introvert","enjoy","pat_int","I enjoyed our <br>conversation",0.75,29,28,15,36,"Introvert","enjoy",1
11566142,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",1,"Introvert first","Extrovert","enjoy","pat_int","I enjoyed our <br>conversation",0.75,29,28,15,36,"Extrovert","enjoy",-2
11566142,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",2,"Introvert first","Introvert","distant","pat_int","I felt distant <br>from them",0.75,29,28,15,36,"Introvert","distant",1
11566142,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",4,"Introvert first","Extrovert","distant","pat_int","I felt distant <br>from them",0.75,29,28,15,36,"Extrovert","distant",-1
11566142,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","pat_int","I felt that <br>they understood me",0.75,29,28,15,36,"Introvert","understood",1
11566142,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",2,"Introvert first","Extrovert","understood","pat_int","I felt that <br>they understood me",0.75,29,28,15,36,"Extrovert","understood",-1
11566142,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",2,"Introvert first","Introvert","different","pat_int","I felt that they were <br>different from me",0.75,29,28,15,36,"Introvert","different",1
11566142,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",4,"Introvert first","Extrovert","different","pat_int","I felt that they were <br>different from me",0.75,29,28,15,36,"Extrovert","different",-1
11566142,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",4,"Introvert first","Introvert","chat-again","pat_int","I would chat <br>with them again",0.75,29,28,15,36,"Introvert","chat-again",1
11566142,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",2,"Introvert first","Extrovert","chat-again","pat_int","I would chat <br>with them again",0.75,29,28,15,36,"Extrovert","chat-again",-1
11566218,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",4,"Introvert first","Introvert","similar","pat_int","I felt that <br>we are similar",0.625,29,35,35,43,"Introvert","similar",1
11566218,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",5,"Introvert first","Extrovert","similar","pat_int","I felt that <br>we are similar",0.625,29,35,35,43,"Extrovert","similar",2
11566218,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",4,"Introvert first","Introvert","enjoy","pat_int","I enjoyed our <br>conversation",0.625,29,35,35,43,"Introvert","enjoy",1
11566218,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",5,"Introvert first","Extrovert","enjoy","pat_int","I enjoyed our <br>conversation",0.625,29,35,35,43,"Extrovert","enjoy",2
11566218,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",2,"Introvert first","Introvert","distant","pat_int","I felt distant <br>from them",0.625,29,35,35,43,"Introvert","distant",1
11566218,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",1,"Introvert first","Extrovert","distant","pat_int","I felt distant <br>from them",0.625,29,35,35,43,"Extrovert","distant",2
11566218,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","pat_int","I felt that <br>they understood me",0.625,29,35,35,43,"Introvert","understood",1
11566218,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",5,"Introvert first","Extrovert","understood","pat_int","I felt that <br>they understood me",0.625,29,35,35,43,"Extrovert","understood",2
11566218,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",2,"Introvert first","Introvert","different","pat_int","I felt that they were <br>different from me",0.625,29,35,35,43,"Introvert","different",1
11566218,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",1,"Introvert first","Extrovert","different","pat_int","I felt that they were <br>different from me",0.625,29,35,35,43,"Extrovert","different",2
11566218,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",5,"Introvert first","Introvert","chat-again","pat_int","I would chat <br>with them again",0.625,29,35,35,43,"Introvert","chat-again",2
11566218,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",5,"Introvert first","Extrovert","chat-again","pat_int","I would chat <br>with them again",0.625,29,35,35,43,"Extrovert","chat-again",2
11580653,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",3,"Introvert first","Introvert","similar","pat_int","I felt that <br>we are similar",0.875,24,35,30,45,"Introvert","similar",0
11580653,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",2,"Introvert first","Extrovert","similar","pat_int","I felt that <br>we are similar",0.875,24,35,30,45,"Extrovert","similar",-1
11580653,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",3,"Introvert first","Introvert","enjoy","pat_int","I enjoyed our <br>conversation",0.875,24,35,30,45,"Introvert","enjoy",0
11580653,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",3,"Introvert first","Extrovert","enjoy","pat_int","I enjoyed our <br>conversation",0.875,24,35,30,45,"Extrovert","enjoy",0
11580653,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",4,"Introvert first","Introvert","distant","pat_int","I felt distant <br>from them",0.875,24,35,30,45,"Introvert","distant",-1
11580653,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",5,"Introvert first","Extrovert","distant","pat_int","I felt distant <br>from them",0.875,24,35,30,45,"Extrovert","distant",-2
11580653,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",2,"Introvert first","Introvert","understood","pat_int","I felt that <br>they understood me",0.875,24,35,30,45,"Introvert","understood",-1
11580653,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",2,"Introvert first","Extrovert","understood","pat_int","I felt that <br>they understood me",0.875,24,35,30,45,"Extrovert","understood",-1
11580653,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",3,"Introvert first","Introvert","different","pat_int","I felt that they were <br>different from me",0.875,24,35,30,45,"Introvert","different",0
11580653,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",3,"Introvert first","Extrovert","different","pat_int","I felt that they were <br>different from me",0.875,24,35,30,45,"Extrovert","different",0
11580653,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",2,"Introvert first","Introvert","chat-again","pat_int","I would chat <br>with them again",0.875,24,35,30,45,"Introvert","chat-again",-1
11580653,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",1,"Introvert first","Extrovert","chat-again","pat_int","I would chat <br>with them again",0.875,24,35,30,45,"Extrovert","chat-again",-2
11580672,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",4,"Introvert first","Introvert","similar","pat_int","I felt that <br>we are similar",0.875,25,31,23,36,"Introvert","similar",1
11580672,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",5,"Introvert first","Extrovert","similar","pat_int","I felt that <br>we are similar",0.875,25,31,23,36,"Extrovert","similar",2
11580672,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",4,"Introvert first","Introvert","enjoy","pat_int","I enjoyed our <br>conversation",0.875,25,31,23,36,"Introvert","enjoy",1
11580672,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",5,"Introvert first","Extrovert","enjoy","pat_int","I enjoyed our <br>conversation",0.875,25,31,23,36,"Extrovert","enjoy",2
11580672,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",2,"Introvert first","Introvert","distant","pat_int","I felt distant <br>from them",0.875,25,31,23,36,"Introvert","distant",1
11580672,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",1,"Introvert first","Extrovert","distant","pat_int","I felt distant <br>from them",0.875,25,31,23,36,"Extrovert","distant",2
11580672,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","pat_int","I felt that <br>they understood me",0.875,25,31,23,36,"Introvert","understood",1
11580672,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",5,"Introvert first","Extrovert","understood","pat_int","I felt that <br>they understood me",0.875,25,31,23,36,"Extrovert","understood",2
11580672,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",2,"Introvert first","Introvert","different","pat_int","I felt that they were <br>different from me",0.875,25,31,23,36,"Introvert","different",1
11580672,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",1,"Introvert first","Extrovert","different","pat_int","I felt that they were <br>different from me",0.875,25,31,23,36,"Extrovert","different",2
11580672,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",4,"Introvert first","Introvert","chat-again","pat_int","I would chat <br>with them again",0.875,25,31,23,36,"Introvert","chat-again",1
11580672,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",5,"Introvert first","Extrovert","chat-again","pat_int","I would chat <br>with them again",0.875,25,31,23,36,"Extrovert","chat-again",2
11580907,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",5,"Extrovert first","Extrovert","similar","alex_ext","I felt that <br>we are similar",0.8125,29,32,31,37,"Extrovert","similar",2
11580907,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",4,"Extrovert first","Introvert","similar","alex_ext","I felt that <br>we are similar",0.8125,29,32,31,37,"Introvert","similar",1
11580907,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",5,"Extrovert first","Extrovert","enjoy","alex_ext","I enjoyed our <br>conversation",0.8125,29,32,31,37,"Extrovert","enjoy",2
11580907,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",5,"Extrovert first","Introvert","enjoy","alex_ext","I enjoyed our <br>conversation",0.8125,29,32,31,37,"Introvert","enjoy",2
11580907,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",1,"Extrovert first","Extrovert","distant","alex_ext","I felt distant <br>from them",0.8125,29,32,31,37,"Extrovert","distant",2
11580907,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",2,"Extrovert first","Introvert","distant","alex_ext","I felt distant <br>from them",0.8125,29,32,31,37,"Introvert","distant",1
11580907,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",5,"Extrovert first","Extrovert","understood","alex_ext","I felt that <br>they understood me",0.8125,29,32,31,37,"Extrovert","understood",2
11580907,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","alex_ext","I felt that <br>they understood me",0.8125,29,32,31,37,"Introvert","understood",1
11580907,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",1,"Extrovert first","Extrovert","different","alex_ext","I felt that they were <br>different from me",0.8125,29,32,31,37,"Extrovert","different",2
11580907,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",2,"Extrovert first","Introvert","different","alex_ext","I felt that they were <br>different from me",0.8125,29,32,31,37,"Introvert","different",1
11580907,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",5,"Extrovert first","Extrovert","chat-again","alex_ext","I would chat <br>with them again",0.8125,29,32,31,37,"Extrovert","chat-again",2
11580907,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",4,"Extrovert first","Introvert","chat-again","alex_ext","I would chat <br>with them again",0.8125,29,32,31,37,"Introvert","chat-again",1
11580923,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",3,"Extrovert first","Extrovert","similar","alex_ext","I felt that <br>we are similar",0.875,29,29,24,31,"Extrovert","similar",0
11580923,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",4,"Extrovert first","Introvert","similar","alex_ext","I felt that <br>we are similar",0.875,29,29,24,31,"Introvert","similar",1
11580923,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",4,"Extrovert first","Extrovert","enjoy","alex_ext","I enjoyed our <br>conversation",0.875,29,29,24,31,"Extrovert","enjoy",1
11580923,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",4,"Extrovert first","Introvert","enjoy","alex_ext","I enjoyed our <br>conversation",0.875,29,29,24,31,"Introvert","enjoy",1
11580923,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",3,"Extrovert first","Extrovert","distant","alex_ext","I felt distant <br>from them",0.875,29,29,24,31,"Extrovert","distant",0
11580923,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",2,"Extrovert first","Introvert","distant","alex_ext","I felt distant <br>from them",0.875,29,29,24,31,"Introvert","distant",1
11580923,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",3,"Extrovert first","Extrovert","understood","alex_ext","I felt that <br>they understood me",0.875,29,29,24,31,"Extrovert","understood",0
11580923,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","alex_ext","I felt that <br>they understood me",0.875,29,29,24,31,"Introvert","understood",1
11580923,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",2,"Extrovert first","Extrovert","different","alex_ext","I felt that they were <br>different from me",0.875,29,29,24,31,"Extrovert","different",1
11580923,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",2,"Extrovert first","Introvert","different","alex_ext","I felt that they were <br>different from me",0.875,29,29,24,31,"Introvert","different",1
11580923,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",3,"Extrovert first","Extrovert","chat-again","alex_ext","I would chat <br>with them again",0.875,29,29,24,31,"Extrovert","chat-again",0
11580923,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",4,"Extrovert first","Introvert","chat-again","alex_ext","I would chat <br>with them again",0.875,29,29,24,31,"Introvert","chat-again",1
11580940,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",1,"Introvert first","Introvert","similar","pat_int","I felt that <br>we are similar",0.625,26,33,24,35,"Introvert","similar",-2
11580940,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",1,"Introvert first","Extrovert","similar","pat_int","I felt that <br>we are similar",0.625,26,33,24,35,"Extrovert","similar",-2
11580940,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",1,"Introvert first","Introvert","enjoy","pat_int","I enjoyed our <br>conversation",0.625,26,33,24,35,"Introvert","enjoy",-2
11580940,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",2,"Introvert first","Extrovert","enjoy","pat_int","I enjoyed our <br>conversation",0.625,26,33,24,35,"Extrovert","enjoy",-1
11580940,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",5,"Introvert first","Introvert","distant","pat_int","I felt distant <br>from them",0.625,26,33,24,35,"Introvert","distant",-2
11580940,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",5,"Introvert first","Extrovert","distant","pat_int","I felt distant <br>from them",0.625,26,33,24,35,"Extrovert","distant",-2
11580940,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",1,"Introvert first","Introvert","understood","pat_int","I felt that <br>they understood me",0.625,26,33,24,35,"Introvert","understood",-2
11580940,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",2,"Introvert first","Extrovert","understood","pat_int","I felt that <br>they understood me",0.625,26,33,24,35,"Extrovert","understood",-1
11580940,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",5,"Introvert first","Introvert","different","pat_int","I felt that they were <br>different from me",0.625,26,33,24,35,"Introvert","different",-2
11580940,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",5,"Introvert first","Extrovert","different","pat_int","I felt that they were <br>different from me",0.625,26,33,24,35,"Extrovert","different",-2
11580940,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",1,"Introvert first","Introvert","chat-again","pat_int","I would chat <br>with them again",0.625,26,33,24,35,"Introvert","chat-again",-2
11580940,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",2,"Introvert first","Extrovert","chat-again","pat_int","I would chat <br>with them again",0.625,26,33,24,35,"Extrovert","chat-again",-1
11581134,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",4,"Extrovert first","Extrovert","similar","alex_ext","I felt that <br>we are similar",0.875,22,27,18,38,"Extrovert","similar",1
11581134,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",4,"Extrovert first","Introvert","similar","alex_ext","I felt that <br>we are similar",0.875,22,27,18,38,"Introvert","similar",1
11581134,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",4,"Extrovert first","Extrovert","enjoy","alex_ext","I enjoyed our <br>conversation",0.875,22,27,18,38,"Extrovert","enjoy",1
11581134,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",4,"Extrovert first","Introvert","enjoy","alex_ext","I enjoyed our <br>conversation",0.875,22,27,18,38,"Introvert","enjoy",1
11581134,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",2,"Extrovert first","Extrovert","distant","alex_ext","I felt distant <br>from them",0.875,22,27,18,38,"Extrovert","distant",1
11581134,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",2,"Extrovert first","Introvert","distant","alex_ext","I felt distant <br>from them",0.875,22,27,18,38,"Introvert","distant",1
11581134,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","alex_ext","I felt that <br>they understood me",0.875,22,27,18,38,"Extrovert","understood",1
11581134,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","alex_ext","I felt that <br>they understood me",0.875,22,27,18,38,"Introvert","understood",1
11581134,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",2,"Extrovert first","Extrovert","different","alex_ext","I felt that they were <br>different from me",0.875,22,27,18,38,"Extrovert","different",1
11581134,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",3,"Extrovert first","Introvert","different","alex_ext","I felt that they were <br>different from me",0.875,22,27,18,38,"Introvert","different",0
11581134,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",4,"Extrovert first","Extrovert","chat-again","alex_ext","I would chat <br>with them again",0.875,22,27,18,38,"Extrovert","chat-again",1
11581134,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",4,"Extrovert first","Introvert","chat-again","alex_ext","I would chat <br>with them again",0.875,22,27,18,38,"Introvert","chat-again",1
11581555,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",3,"Extrovert first","Extrovert","similar","alex_ext","I felt that <br>we are similar",0.71875,26,32,24,44,"Extrovert","similar",0
11581555,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",2,"Extrovert first","Introvert","similar","alex_ext","I felt that <br>we are similar",0.71875,26,32,24,44,"Introvert","similar",-1
11581555,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",4,"Extrovert first","Extrovert","enjoy","alex_ext","I enjoyed our <br>conversation",0.71875,26,32,24,44,"Extrovert","enjoy",1
11581555,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",3,"Extrovert first","Introvert","enjoy","alex_ext","I enjoyed our <br>conversation",0.71875,26,32,24,44,"Introvert","enjoy",0
11581555,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",2,"Extrovert first","Extrovert","distant","alex_ext","I felt distant <br>from them",0.71875,26,32,24,44,"Extrovert","distant",1
11581555,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",3,"Extrovert first","Introvert","distant","alex_ext","I felt distant <br>from them",0.71875,26,32,24,44,"Introvert","distant",0
11581555,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","alex_ext","I felt that <br>they understood me",0.71875,26,32,24,44,"Extrovert","understood",1
11581555,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",3,"Extrovert first","Introvert","understood","alex_ext","I felt that <br>they understood me",0.71875,26,32,24,44,"Introvert","understood",0
11581555,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",3,"Extrovert first","Extrovert","different","alex_ext","I felt that they were <br>different from me",0.71875,26,32,24,44,"Extrovert","different",0
11581555,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",4,"Extrovert first","Introvert","different","alex_ext","I felt that they were <br>different from me",0.71875,26,32,24,44,"Introvert","different",-1
11581555,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",5,"Extrovert first","Extrovert","chat-again","alex_ext","I would chat <br>with them again",0.71875,26,32,24,44,"Extrovert","chat-again",2
11581555,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",3,"Extrovert first","Introvert","chat-again","alex_ext","I would chat <br>with them again",0.71875,26,32,24,44,"Introvert","chat-again",0
11581620,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",3,"Introvert first","Introvert","similar","pat_int","I felt that <br>we are similar",0.8125,28,28,25,37,"Introvert","similar",0
11581620,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",2,"Introvert first","Extrovert","similar","pat_int","I felt that <br>we are similar",0.8125,28,28,25,37,"Extrovert","similar",-1
11581620,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",3,"Introvert first","Introvert","enjoy","pat_int","I enjoyed our <br>conversation",0.8125,28,28,25,37,"Introvert","enjoy",0
11581620,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",4,"Introvert first","Extrovert","enjoy","pat_int","I enjoyed our <br>conversation",0.8125,28,28,25,37,"Extrovert","enjoy",1
11581620,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",4,"Introvert first","Introvert","distant","pat_int","I felt distant <br>from them",0.8125,28,28,25,37,"Introvert","distant",-1
11581620,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",2,"Introvert first","Extrovert","distant","pat_int","I felt distant <br>from them",0.8125,28,28,25,37,"Extrovert","distant",1
11581620,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",4,"Introvert first","Introvert","understood","pat_int","I felt that <br>they understood me",0.8125,28,28,25,37,"Introvert","understood",1
11581620,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",4,"Introvert first","Extrovert","understood","pat_int","I felt that <br>they understood me",0.8125,28,28,25,37,"Extrovert","understood",1
11581620,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",4,"Introvert first","Introvert","different","pat_int","I felt that they were <br>different from me",0.8125,28,28,25,37,"Introvert","different",-1
11581620,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",4,"Introvert first","Extrovert","different","pat_int","I felt that they were <br>different from me",0.8125,28,28,25,37,"Extrovert","different",-1
11581620,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",2,"Introvert first","Introvert","chat-again","pat_int","I would chat <br>with them again",0.8125,28,28,25,37,"Introvert","chat-again",-1
11581620,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",4,"Introvert first","Extrovert","chat-again","pat_int","I would chat <br>with them again",0.8125,28,28,25,37,"Extrovert","chat-again",1
