Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-iuov,randomiser-bl99,Randomise questionnaire elements?,Question Key,Response
30,1705418317107,16/01/2024 15:18:37,1705418320202,-6,16/01/2024 09:18:40,154938,3,questionnaire-gjc4,,34254956,BLIND,10117147,,complete,iocdwp,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1498x703,,,,Overall Bot Questionnaire: Alex(1) then Pat(2),1,AB,1,No,END QUESTIONNAIRE,141172
1,1705418191993,16/01/2024 15:16:31,1705418191897,-5,16/01/2024 10:16:31,154938,3,questionnaire-gjc4,,34254971,BLIND,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,,Overall Bot Questionnaire: Alex(1) then Pat(2),1,BA,1,No,BEGIN QUESTIONNAIRE,
2,1705418309940,16/01/2024 15:18:29,1705418309654,-5,16/01/2024 10:18:29,154938,3,questionnaire-gjc4,,34254971,BLIND,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Alex(1) then Pat(2),1,BA,1,No,similar-alex,Strongly Disagree
3,1705418310091,16/01/2024 15:18:30,1705418309655,-5,16/01/2024 10:18:29,154938,3,questionnaire-gjc4,,34254971,BLIND,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Alex(1) then Pat(2),1,BA,1,No,similar-alex-quantised,1
4,1705418310091,16/01/2024 15:18:30,1705418309655,-5,16/01/2024 10:18:29,154938,3,questionnaire-gjc4,,34254971,BLIND,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Alex(1) then Pat(2),1,BA,1,No,similar-pat,Strongly Agree
5,1705418310091,16/01/2024 15:18:30,1705418309655,-5,16/01/2024 10:18:29,154938,3,questionnaire-gjc4,,34254971,BLIND,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Alex(1) then Pat(2),1,BA,1,No,similar-pat-quantised,5
6,1705418310091,16/01/2024 15:18:30,1705418309655,-5,16/01/2024 10:18:29,154938,3,questionnaire-gjc4,,34254971,BLIND,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Alex(1) then Pat(2),1,BA,1,No,enjoy-alex,Disagree
7,1705418310091,16/01/2024 15:18:30,1705418309655,-5,16/01/2024 10:18:29,154938,3,questionnaire-gjc4,,34254971,BLIND,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Alex(1) then Pat(2),1,BA,1,No,enjoy-alex-quantised,2
8,1705418310091,16/01/2024 15:18:30,1705418309655,-5,16/01/2024 10:18:29,154938,3,questionnaire-gjc4,,34254971,BLIND,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Alex(1) then Pat(2),1,BA,1,No,enjoy-pat,Strongly Agree
9,1705418310091,16/01/2024 15:18:30,1705418309655,-5,16/01/2024 10:18:29,154938,3,questionnaire-gjc4,,34254971,BLIND,10117140,,complete,dmxwjw,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Alex(1) then Pat(2),1,BA,1,No,enjoy-pat-quantised,5
