Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Randomise questionnaire elements?,Question Key,Response
18,1707141879262,05/02/2024 14:04:39,1707141878974,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-pat,Strongly Agree
19,1707141879262,05/02/2024 14:04:39,1707141878974,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-pat-quantised,5
20,1707141879262,05/02/2024 14:04:39,1707141878974,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-alex,Strongly Disagree
21,1707141879262,05/02/2024 14:04:39,1707141878974,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-alex-quantised,1
22,1707141879262,05/02/2024 14:04:39,1707141878975,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-pat,Strongly Disagree
23,1707141879440,05/02/2024 14:04:39,1707141878975,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-pat-quantised,1
24,1707141879440,05/02/2024 14:04:39,1707141878975,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-alex,Strongly Agree
25,1707141879440,05/02/2024 14:04:39,1707141878975,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-alex-quantised,5
26,1707141879440,05/02/2024 14:04:39,1707141878975,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-1-1,Alex
27,1707141879440,05/02/2024 14:04:39,1707141878976,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-1-2,Pat
28,1707141879440,05/02/2024 14:04:39,1707141878976,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-2,"Interesting, fun convo like talking to a friend. "
29,1707141879440,05/02/2024 14:04:39,1707141878976,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-3,They complained about everything. They made me feel sad and annoyed. 
30,1707141879440,05/02/2024 14:04:39,1707141878976,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,END QUESTIONNAIRE,57176
1,1707174694518,05/02/2024 23:11:34,1707174695371,-5,05/02/2024 18:11:35,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1600x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,BEGIN QUESTIONNAIRE,
2,1707174773444,05/02/2024 23:12:53,1707174774341,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-pat,Disagree
3,1707174773652,05/02/2024 23:12:53,1707174774344,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-pat-quantised,2
4,1707174773652,05/02/2024 23:12:53,1707174774344,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-alex,Neutral
5,1707174773652,05/02/2024 23:12:53,1707174774344,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-alex-quantised,3
6,1707174773652,05/02/2024 23:12:53,1707174774344,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-pat,Disagree
7,1707174773652,05/02/2024 23:12:53,1707174774344,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-pat-quantised,2
8,1707174773652,05/02/2024 23:12:53,1707174774344,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-alex,Agree
9,1707174773652,05/02/2024 23:12:53,1707174774344,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-alex-quantised,4
10,1707174773652,05/02/2024 23:12:53,1707174774344,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-pat,Agree
11,1707174773652,05/02/2024 23:12:53,1707174774345,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-pat-quantised,4
12,1707174773652,05/02/2024 23:12:53,1707174774345,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-alex,Neutral
13,1707174773652,05/02/2024 23:12:53,1707174774345,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-alex-quantised,3
14,1707174773652,05/02/2024 23:12:53,1707174774345,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-pat,Neutral
15,1707174773652,05/02/2024 23:12:53,1707174774345,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-pat-quantised,3
16,1707174773652,05/02/2024 23:12:53,1707174774346,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-alex,Neutral
17,1707174773652,05/02/2024 23:12:53,1707174774346,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-alex-quantised,3
18,1707174773652,05/02/2024 23:12:53,1707174774346,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-pat,Agree
19,1707174773652,05/02/2024 23:12:53,1707174774346,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-pat-quantised,4
20,1707174773652,05/02/2024 23:12:53,1707174774346,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-alex,Agree
21,1707174773652,05/02/2024 23:12:53,1707174774346,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-alex-quantised,4
22,1707174773652,05/02/2024 23:12:53,1707174774346,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-pat,Disagree
23,1707174773822,05/02/2024 23:12:53,1707174774346,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-pat-quantised,2
24,1707174773822,05/02/2024 23:12:53,1707174774347,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-alex,Agree
25,1707174773822,05/02/2024 23:12:53,1707174774347,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-alex-quantised,4
26,1707174773822,05/02/2024 23:12:53,1707174774347,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-1-1,Alex
27,1707174773822,05/02/2024 23:12:53,1707174774347,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-1-2,Pat
28,1707174773822,05/02/2024 23:12:53,1707174774347,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-2,They were more positive and generally helpful.
29,1707174773822,05/02/2024 23:12:53,1707174774347,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-3,They were very pessimistic and kept being like a brick wall seeming as if problems are unsolvable
30,1707174773822,05/02/2024 23:12:53,1707174774347,-5,05/02/2024 18:12:54,163181,2,questionnaire-7ewr,,34828936,BLIND,10295692,,complete,nzsaqt,,computer,Desktop or Laptop,Windows 10,Firefox 121.0,1600x900,1583x775,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,END QUESTIONNAIRE,78976
1,1707317126641,07/02/2024 14:45:26,1707317125627,-5,07/02/2024 09:45:25,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,BEGIN QUESTIONNAIRE,
2,1707317235832,07/02/2024 14:47:15,1707317234859,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-pat,Disagree
3,1707317236022,07/02/2024 14:47:16,1707317234860,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-pat-quantised,2
4,1707317236022,07/02/2024 14:47:16,1707317234860,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-alex,Strongly Agree
5,1707317236022,07/02/2024 14:47:16,1707317234860,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-alex-quantised,5
6,1707317236022,07/02/2024 14:47:16,1707317234861,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-pat,Agree
7,1707317236022,07/02/2024 14:47:16,1707317234861,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-pat-quantised,4
8,1707317236022,07/02/2024 14:47:16,1707317234861,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-alex,Strongly Agree
9,1707317236022,07/02/2024 14:47:16,1707317234862,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-alex-quantised,5
10,1707317236022,07/02/2024 14:47:16,1707317234862,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-pat,Disagree
11,1707317236022,07/02/2024 14:47:16,1707317234862,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-pat-quantised,2
12,1707317236022,07/02/2024 14:47:16,1707317234863,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-alex,Strongly Disagree
13,1707317236022,07/02/2024 14:47:16,1707317234863,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-alex-quantised,1
14,1707317236022,07/02/2024 14:47:16,1707317234863,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-pat,Strongly Agree
15,1707317236022,07/02/2024 14:47:16,1707317234864,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-pat-quantised,5
16,1707317236022,07/02/2024 14:47:16,1707317234864,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-alex,Strongly Agree
17,1707317236022,07/02/2024 14:47:16,1707317234864,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-alex-quantised,5
18,1707317236022,07/02/2024 14:47:16,1707317234865,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-pat,Disagree
19,1707317236022,07/02/2024 14:47:16,1707317234865,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-pat-quantised,2
20,1707317236022,07/02/2024 14:47:16,1707317234865,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-alex,Strongly Disagree
21,1707317236022,07/02/2024 14:47:16,1707317234865,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-alex-quantised,1
22,1707317236022,07/02/2024 14:47:16,1707317234866,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-pat,Strongly Agree
23,1707317236172,07/02/2024 14:47:16,1707317234866,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-pat-quantised,5
24,1707317236172,07/02/2024 14:47:16,1707317234866,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-alex,Strongly Agree
25,1707317236172,07/02/2024 14:47:16,1707317234866,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-alex-quantised,5
26,1707317236172,07/02/2024 14:47:16,1707317234866,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-1-1,Alex
27,1707317236172,07/02/2024 14:47:16,1707317234867,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-1-2,Pat
28,1707317236172,07/02/2024 14:47:16,1707317234867,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-2,Alex was really personable and upbeat. The conversation flowed more naturally with Alex.
29,1707317236172,07/02/2024 14:47:16,1707317234867,-5,07/02/2024 09:47:14,163181,2,questionnaire-7ewr,,34888590,BLIND,10314870,,complete,wcaytd,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x919,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-3,Pat is very nervous and seemingly timid. Pat seems to worry about many different things and is very unsure of themself.
